word,domain,intl,variant,final_policy,form,phonemes,syl_before,syl_after,syl_inflation,len_before,len_after,len_inflation,n_epenthesis,n_deleted,n_lossy_segment,n_attested,attested_langs,sim_attested,sim_attested_min,sim_restrictive,sim_permissive,sim_attested_learned,sim_ceiling,sim_attested_pairwise,why,intl_note,retention
meter,math/units,meter,V4,epenthesize,meter,meter,2,2,1.0,5,5,1.0,0,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.7824,0.6,0.7479,0.8054,0.7463,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,1.0
meter,math/units,meter,V5,delete,meter,meter,2,2,1.0,5,5,1.0,0,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.7824,0.6,0.7479,0.8054,0.7463,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,1.0
meter,math/units,meter,V5,epenthesize,meter,meter,2,2,1.0,5,5,1.0,0,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.7824,0.6,0.7479,0.8054,0.7463,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,1.0
meter,math/units,meter,V3C,delete,mete,meter,2,2,1.0,5,4,0.8,0,1,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.798,0.6207,0.8127,0.7881,0.6897,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,1.0199
meter,math/units,meter,V3C,epenthesize,meteri,meter,2,3,1.5,5,6,1.2,1,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.7364,0.5,0.6619,0.7861,0.718,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,0.9412
kilogram,math/units,kilogram,V1,delete,kilogira,kilogram,3,4,1.3333,8,8,1.0,1,1,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.7586,0.7011,0.7907,0.7372,0.673,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,0.8385
kilogram,math/units,kilogram,V1,epenthesize,kilogiramu,kilogram,3,5,1.6667,8,10,1.25,2,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.819,0.7,0.8385,0.8059,0.7929,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,0.9053
kilogram,math/units,kilogram,V2,delete,kilogiran,kilogram,3,4,1.3333,8,9,1.125,1,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.8192,0.6845,0.8458,0.8015,0.7542,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,0.9055
kilogram,math/units,kilogram,V2,epenthesize,kilogiran,kilogram,3,4,1.3333,8,9,1.125,1,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.8192,0.6845,0.8458,0.8015,0.7542,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,0.9055
kilogram,math/units,kilogram,V3,delete,kilogiram,kilogram,3,4,1.3333,8,9,1.125,1,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.8361,0.7,0.8625,0.8185,0.8312,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,0.9242
kilogram,math/units,kilogram,V3,epenthesize,kilogiram,kilogram,3,4,1.3333,8,9,1.125,1,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.8361,0.7,0.8625,0.8185,0.8312,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,0.9242
kilogram,math/units,kilogram,V4,delete,kilogiram,kilogram,3,4,1.3333,8,9,1.125,1,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.8361,0.7,0.8625,0.8185,0.8312,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,0.9242
kilogram,math/units,kilogram,V4,epenthesize,kilogiram,kilogram,3,4,1.3333,8,9,1.125,1,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.8361,0.7,0.8625,0.8185,0.8312,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,0.9242
kilogram,math/units,kilogram,V5,delete,kilogram,kilogram,3,3,1.0,8,8,1.0,0,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.9047,0.7828,0.8691,0.9284,0.8887,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,1.0
kilogram,math/units,kilogram,V5,epenthesize,kilogram,kilogram,3,3,1.0,8,8,1.0,0,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.9047,0.7828,0.8691,0.9284,0.8887,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,1.0
kilogram,math/units,kilogram,V3C,delete,kilogram,kilogram,3,3,1.0,8,8,1.0,0,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.9047,0.7828,0.8691,0.9284,0.8887,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,1.0
kilogram,math/units,kilogram,V3C,epenthesize,kilogram,kilogram,3,3,1.0,8,8,1.0,0,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.9047,0.7828,0.8691,0.9284,0.8887,0.9047,0.8501,"SI, compound, /gr/ onset cluster and final /m/",,1.0
telephone,technology,telephon,V1,delete,telefo,telefon,3,3,1.0,7,6,0.8571,0,1,1,8,hi|id|tr|ru|es|ta|hu|cs,0.7391,0.4286,0.6111,0.7574,0.6193,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,0.8724
telephone,technology,telephon,V1,epenthesize,telefoni,telefon,3,4,1.3333,7,8,1.1429,1,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8077,0.5665,0.7701,0.8131,0.7112,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,0.9534
telephone,technology,telephon,V2,delete,telefon,telefon,3,3,1.0,7,7,1.0,0,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8472,0.5,0.659,0.8741,0.7377,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,1.0
telephone,technology,telephon,V2,epenthesize,telefon,telefon,3,3,1.0,7,7,1.0,0,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8472,0.5,0.659,0.8741,0.7377,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,1.0
telephone,technology,telephon,V3,delete,telefon,telefon,3,3,1.0,7,7,1.0,0,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8472,0.5,0.659,0.8741,0.7377,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,1.0
telephone,technology,telephon,V3,epenthesize,telefon,telefon,3,3,1.0,7,7,1.0,0,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8472,0.5,0.659,0.8741,0.7377,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,1.0
telephone,technology,telephon,V4,delete,telefon,telefon,3,3,1.0,7,7,1.0,0,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8472,0.5,0.659,0.8741,0.7377,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,1.0
telephone,technology,telephon,V4,epenthesize,telefon,telefon,3,3,1.0,7,7,1.0,0,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8472,0.5,0.659,0.8741,0.7377,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,1.0
telephone,technology,telephon,V5,delete,telefon,telefon,3,3,1.0,7,7,1.0,0,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8472,0.5,0.659,0.8741,0.7377,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,1.0
telephone,technology,telephon,V5,epenthesize,telefon,telefon,3,3,1.0,7,7,1.0,0,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8472,0.5,0.659,0.8741,0.7377,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,1.0
telephone,technology,telephon,V3C,delete,telefon,telefon,3,3,1.0,7,7,1.0,0,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8472,0.5,0.659,0.8741,0.7377,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,1.0
telephone,technology,telephon,V3C,epenthesize,telefon,telefon,3,3,1.0,7,7,1.0,0,0,1,8,hi|id|tr|ru|es|ta|hu|cs,0.8472,0.5,0.659,0.8741,0.7377,0.8472,0.7444,ph -> f; the classic 19th-century internationalism,shared shape telefon,1.0
computer,technology,computer,V1,delete,komupute,komputer,3,4,1.3333,8,8,1.0,1,1,1,6,ja|ko|id|ru|es|ha,0.7286,0.6667,0.7608,0.6964,0.6432,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,0.8948
computer,technology,computer,V1,epenthesize,komuputeri,komputer,3,5,1.6667,8,10,1.25,2,0,1,6,ja|ko|id|ru|es|ha,0.7125,0.6276,0.6466,0.7785,0.6234,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,0.875
computer,technology,computer,V2,delete,konpute,komputer,3,3,1.0,8,7,0.875,0,1,1,6,ja|ko|id|ru|es|ha,0.8092,0.6097,0.8765,0.742,0.6744,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,0.9937
computer,technology,computer,V2,epenthesize,konputeri,komputer,3,4,1.3333,8,9,1.125,1,0,1,6,ja|ko|id|ru|es|ha,0.7571,0.6973,0.7126,0.8016,0.6315,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,0.9298
computer,technology,computer,V3,delete,kompute,komputer,3,3,1.0,8,7,0.875,0,1,1,6,ja|ko|id|ru|es|ha,0.8214,0.6238,0.8839,0.7589,0.7292,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,1.0087
computer,technology,computer,V3,epenthesize,komputeri,komputer,3,4,1.3333,8,9,1.125,1,0,1,6,ja|ko|id|ru|es|ha,0.7681,0.6973,0.7184,0.8178,0.6814,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,0.9433
computer,technology,computer,V4,delete,komputer,komputer,3,3,1.0,8,8,1.0,0,0,1,6,ja|ko|id|ru|es|ha,0.8143,0.7134,0.7608,0.8679,0.7338,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,1.0
computer,technology,computer,V4,epenthesize,komputer,komputer,3,3,1.0,8,8,1.0,0,0,1,6,ja|ko|id|ru|es|ha,0.8143,0.7134,0.7608,0.8679,0.7338,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,1.0
computer,technology,computer,V5,delete,komputer,komputer,3,3,1.0,8,8,1.0,0,0,1,6,ja|ko|id|ru|es|ha,0.8143,0.7134,0.7608,0.8679,0.7338,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,1.0
computer,technology,computer,V5,epenthesize,komputer,komputer,3,3,1.0,8,8,1.0,0,0,1,6,ja|ko|id|ru|es|ha,0.8143,0.7134,0.7608,0.8679,0.7338,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,1.0
computer,technology,computer,V3C,delete,kompute,komputer,3,3,1.0,8,7,0.875,0,1,1,6,ja|ko|id|ru|es|ha,0.8214,0.6238,0.8839,0.7589,0.7292,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,1.0087
computer,technology,computer,V3C,epenthesize,komputeri,komputer,3,4,1.3333,8,9,1.125,1,0,1,6,ja|ko|id|ru|es|ha,0.7681,0.6973,0.7184,0.8178,0.6814,0.8143,0.7744,"/mp/ cluster with a legal nasal coda, final /r/; c->k",,0.9433
radio,technology,radio,V1,delete,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V1,epenthesize,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V2,delete,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V2,epenthesize,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V3,delete,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V3,epenthesize,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V4,delete,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V4,epenthesize,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V5,delete,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V5,epenthesize,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V3C,delete,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
radio,technology,radio,V3C,epenthesize,radio,radio,3,3,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|ha|hu|cs,0.7978,0.2941,0.9023,0.7456,0.7181,0.7978,0.6736,"already almost legal under V1 - the best case, and a control",,1.0
internet,technology,internet,V1,delete,initerine,internet,3,5,1.6667,8,9,1.125,2,1,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.6749,0.5966,0.7155,0.6568,0.5774,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,0.747
internet,technology,internet,V1,epenthesize,initerineti,internet,3,6,2.0,8,11,1.375,3,0,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.7036,0.5987,0.6826,0.713,0.7,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,0.7787
internet,technology,internet,V2,delete,interine,internet,3,4,1.3333,8,8,1.0,1,1,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.7627,0.6966,0.805,0.7439,0.6489,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,0.8442
internet,technology,internet,V2,epenthesize,interineti,internet,3,5,1.6667,8,10,1.25,2,0,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.774,0.6586,0.7509,0.7843,0.758,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,0.8567
internet,technology,internet,V3,delete,interine,internet,3,4,1.3333,8,8,1.0,1,1,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.7627,0.6966,0.805,0.7439,0.6489,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,0.8442
internet,technology,internet,V3,epenthesize,interineti,internet,3,5,1.6667,8,10,1.25,2,0,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.774,0.6586,0.7509,0.7843,0.758,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,0.8567
internet,technology,internet,V4,delete,interne,internet,3,3,1.0,8,7,0.875,0,1,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.8067,0.6172,0.7612,0.8269,0.6995,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,0.8929
internet,technology,internet,V4,epenthesize,interneti,internet,3,4,1.3333,8,9,1.125,1,0,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.8528,0.6276,0.8343,0.8611,0.8201,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,0.9439
internet,technology,internet,V5,delete,internet,internet,3,3,1.0,8,8,1.0,0,0,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.9035,0.6655,0.82,0.9406,0.8585,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,1.0
internet,technology,internet,V5,epenthesize,internet,internet,3,3,1.0,8,8,1.0,0,0,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.9035,0.6655,0.82,0.9406,0.8585,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,1.0
internet,technology,internet,V3C,delete,interine,internet,3,4,1.3333,8,8,1.0,1,1,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.7627,0.6966,0.805,0.7439,0.6489,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,0.8442
internet,technology,internet,V3C,epenthesize,interineti,internet,3,5,1.6667,8,10,1.25,2,0,0,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|is|hu|cs,0.774,0.6586,0.7509,0.7843,0.758,0.9035,0.8414,/rn/ medial cluster (illegal coda under V3) and final /t/,,0.8567
television,technology,television,V1,delete,telefisio,telefision,5,5,1.0,10,9,0.9,0,1,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8204,0.6466,0.7599,0.8464,0.6649,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9893
television,technology,television,V1,epenthesize,telefisioni,telefision,5,6,1.2,10,11,1.1,1,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.7755,0.6473,0.767,0.7792,0.6742,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9351
television,technology,television,V2,delete,telefision,telefision,5,5,1.0,10,10,1.0,0,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8266,0.7121,0.7846,0.8445,0.7039,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9967
television,technology,television,V2,epenthesize,telefision,telefision,5,5,1.0,10,10,1.0,0,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8266,0.7121,0.7846,0.8445,0.7039,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9967
television,technology,television,V3,delete,telefision,telefision,5,5,1.0,10,10,1.0,0,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8266,0.7121,0.7846,0.8445,0.7039,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9967
television,technology,television,V3,epenthesize,telefision,telefision,5,5,1.0,10,10,1.0,0,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8266,0.7121,0.7846,0.8445,0.7039,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9967
television,technology,television,V4,delete,telefision,telefision,5,5,1.0,10,10,1.0,0,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8266,0.7121,0.7846,0.8445,0.7039,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9967
television,technology,television,V4,epenthesize,telefision,telefision,5,5,1.0,10,10,1.0,0,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8266,0.7121,0.7846,0.8445,0.7039,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9967
television,technology,television,V5,delete,telefision,telefision,5,5,1.0,10,10,1.0,0,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8266,0.7121,0.7846,0.8445,0.7039,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9967
television,technology,television,V5,epenthesize,telefision,telefision,5,5,1.0,10,10,1.0,0,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8266,0.7121,0.7846,0.8445,0.7039,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9967
television,technology,television,V3C,delete,telefision,telefision,5,5,1.0,10,10,1.0,0,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8266,0.7121,0.7846,0.8445,0.7039,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9967
television,technology,television,V3C,epenthesize,telefision,telefision,5,5,1.0,10,10,1.0,0,0,1,10,ko|hi|sw|id|tr|ru|es|fi|ha|cs,0.8266,0.7121,0.7846,0.8445,0.7039,0.8293,0.7708,"/v/ plus -sion; long, and adapted nearly everywhere",,0.9967
video,technology,video,V1,delete,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V1,epenthesize,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V2,delete,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V2,epenthesize,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V3,delete,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V3,epenthesize,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V4,delete,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V4,epenthesize,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V5,delete,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V5,epenthesize,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V3C,delete,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
video,technology,video,V3C,epenthesize,fideo,fideo,3,3,1.0,5,5,1.0,0,0,1,13,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|hu|cs,0.9511,0.7874,0.9285,0.9652,0.867,0.9568,0.9243,/v/ with no other difficulty - the second /v/ isolate,,0.994
machine,technology,machina,V1,delete,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
machine,technology,machina,V1,epenthesize,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
machine,technology,machina,V2,delete,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
machine,technology,machina,V2,epenthesize,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
machine,technology,machina,V3,delete,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
machine,technology,machina,V3,epenthesize,makina,makina,3,3,1.0,6,6,1.0,0,0,1,5,sw|id|tr|ru|es,0.9109,0.7328,0.9109,0.9109,0.8095,0.797,0.8695,"ch: Greek /k/ or French /sh/? the ch ambiguity, priced",Latin machina; tr makine,1.1429
